,median,mean,std,min,max
PRDM4,-0.0,-3.4376906e-06,5.0989227e-05,-0.0007562919,-0.0
FICD,-0.0,8.605389e-07,0.00016670306,-0.0018959038,0.0012873593
FAM222A,0.0,-1.2090358e-05,0.00010121664,-0.0009131437,0.00026455545
CFAP73,0.0,-2.346122e-05,0.00029103438,-0.004216297,0.0
SLC8B1,0.0,-3.344236e-06,0.00023737838,-0.0023508023,0.0013801561
RNF34,-0.0,-1.4566772e-05,0.0001354184,-0.0012156653,0.0006886895
VPS37B,-0.0,5.0064946e-06,8.519122e-05,-0.00015225995,0.0012536887
ARL6IP4,0.0,-4.870039e-06,5.8241494e-05,-0.0008307664,-0.0
OGFOD2,0.0,1.4034215e-05,0.0001482958,0.0,0.001759519
MPHOSPH9,0.0,2.5041805e-05,0.00024089629,-0.00085157534,0.0022950645
UBC,0.0,-1.291753e-05,0.00010941264,-0.001165569,0.0
SAP18,-0.0,0.0,0.0,-0.0,-0.0
AMER2,0.0,-7.636554e-06,0.00017880401,-0.002555763,0.0005000914
MTMR6,0.0,-1.1954677e-05,0.00032487808,-0.0038392877,0.001318591
URAD,0.0,1.17434e-05,0.00013794079,0.0,0.0020079187
POMP,-0.0,-2.1469787e-06,3.184479e-05,-0.0004723353,-0.0
SPART,0.0,-2.9809334e-07,7.247501e-05,-0.00078673876,0.0007131513
URI1,-0.0,-1.0207223e-05,0.00016223843,-0.0018389297,0.00068759057
PLEKHA3,0.0,-1.7912049e-05,0.00029150627,-0.0038391692,0.0010222122
SCUBE3,-0.0,-7.678537e-06,0.00011390191,-0.001689438,1.5969381e-07
CAPG,0.0,-4.4426456e-06,9.325147e-05,-0.0008499645,0.0007031637
FEM1C,0.0,-4.3839643e-07,3.8879884e-05,-0.00045222862,0.0003557814
SLC34A1,-0.0,2.8861288e-05,0.00031926789,-0.0017437002,0.0030695377
BTN3A2,0.0,4.082597e-06,6.5412656e-05,-6.926366e-05,0.0009674351
MRPS18B,0.0,1.1107389e-05,0.00010511525,-0.0,0.001347833
PPP1R10,0.0,-2.6032687e-06,0.0001436246,-0.0011283245,0.0013625766
C6orf136,0.0,-8.3901847e-07,5.6364857e-05,-0.0006118977,0.000552921
ATAT1,0.0,-1.7397711e-05,0.00025430322,-0.0037717684,-0.0
BRD2,0.0,7.4268215e-08,7.49433e-05,-0.0007760122,0.0007923512
TRA2A,0.0,-1.3787896e-05,0.00020881151,-0.0023913134,0.0011768137
CYP3A43,-0.0,5.989433e-06,0.00021818711,-0.001774091,0.0023824952
PNOC,-0.0,1.0464722e-05,0.00023399081,-0.0013954919,0.0029929774
LINC03042,0.0,2.1885303e-06,0.00010228277,-0.00080239936,0.001283876
OPRK1,0.0,1.5624055e-06,7.7876175e-05,-0.0004148624,0.0010405297
EMC2,0.0,2.0214895e-05,0.00027619378,-0.0008832317,0.00364368
TMEM121,-0.0,7.955146e-06,9.6977e-05,-0.0003414702,0.0012417029
POTEB,0.0,9.623844e-06,0.00014554418,-4.0943138e-05,0.0021581887
LUC7L,-0.0,0.0,0.0,-0.0,-0.0
TUFM,0.0,3.252106e-06,6.20098e-05,-0.00026292691,0.0008743414
CYBA,0.0,1.0521883e-05,0.000116914845,-9.4261675e-05,0.001436028
IL17C,-0.0,-8.8105674e-07,1.7938244e-05,-0.00025793686,6.410437e-05
TMEM107,-0.0,0.0,0.0,-0.0,-0.0
ARHGEF15,0.0,3.9030692e-06,5.1052473e-05,0.0,0.0007498697
TTC19,0.0,-1.6758277e-06,0.00013765474,-0.0013916179,0.000916474
LRRC30,-0.0,-1.0158232e-06,1.50670885e-05,-0.0002234811,-0.0
POLRMT,0.0,3.119998e-06,3.265278e-05,-0.0,0.00034903415
TUBB4A,0.0,1.8437526e-06,0.00022072716,-0.0014988419,0.0028214655
MBD3L2,0.0,-2.5565487e-06,3.791975e-05,-0.0005624407,0.0
PRXL2C,0.0,-4.9191167e-06,0.00014930943,-0.0020046069,0.0009322175
OR10H3,-0.0,1.1477176e-06,1.7023358e-05,-0.0,0.00025249788
TPM4,0.0,1.3784033e-05,0.00014356503,-0.00036014934,0.0018075526
TMEM190,-0.0,-4.8161432e-06,5.3665444e-05,-0.0007227711,-0.0
TMEM238,0.0,8.246929e-07,1.223213e-05,0.0,0.00018143244
NAIF1,0.0,6.7526857e-06,0.00010015863,-0.0,0.0014855908
SPAG4,0.0,0.0,0.0,0.0,0.0
S100G,0.0,-5.0552484e-05,0.0007513366,-0.011143965,2.2417486e-05
AMER1,0.0,-8.740811e-06,0.00012964716,-0.0019229784,0.0
F9,-0.0,-1.2646087e-05,0.000105888925,-0.000990199,-0.0
GGA1,0.0,-9.199469e-06,0.00020820103,-0.0016485167,0.0014988212
APOBEC3B,0.0,-7.825664e-06,0.00013552593,-0.0019773943,0.00034360896
TYMP,0.0,4.036406e-06,5.986963e-05,-0.0,0.0008880093
CIMAP1B,0.0,3.4642442e-06,5.1383027e-05,0.0,0.00076213374
PDCL2,-0.0,-2.3052084e-05,0.0002053451,-0.0020018944,0.00048085046
PPID,0.0,-7.7771574e-07,8.87588e-05,-0.0008014917,0.0009789452
ISOC1,0.0,2.095017e-05,0.00027354754,0.0,0.0040165866
TRIM39,0.0,-4.6096898e-06,6.83728e-05,-0.0010141317,-0.0
C6orf15,0.0,-1.5598456e-05,0.0002313627,-0.0034316604,0.0
TAP2,-0.0,8.989419e-06,0.00011157615,-0.0003847036,0.0012557022
PSMB8,0.0,-9.660462e-07,1.4328799e-05,-0.00021253017,0.0
WDR46,0.0,0.0,0.0,-0.0,-0.0
FGD2,0.0,-5.914117e-07,8.772057e-06,-0.00013011058,0.0
PHF10,-0.0,-1.2155747e-05,0.0001887779,-0.0025265706,0.00070207624
MYL7,-0.0,-2.992741e-07,4.4389544e-06,-6.58403e-05,-0.0
SUMF2,0.0,-5.3221825e-06,0.00018309387,-0.0024105941,0.001239714
CCT6A,-0.0,-1.3095759e-06,3.852929e-05,-0.0005208711,0.00023276439
ATP6V1F,-0.0,-4.2943708e-07,6.3695998e-06,-9.4476156e-05,-0.0
ATOSB,0.0,-1.187156e-05,0.00013537896,-0.0019281302,4.085982e-05
SIX1,0.0,-9.557216e-07,1.4175641e-05,-0.00021025876,-0.0
GLRX5,-0.0,0.0,0.0,-0.0,-0.0
CARHSP1,0.0,0.0,0.0,-0.0,-0.0
NPIPB9,-0.0,0.0,0.0,-0.0,-0.0
TMEM256,0.0,9.41469e-06,8.229853e-05,0.0,0.00088065764
COPS3,0.0,1.2832041e-05,0.00014952008,-0.00026447212,0.0020875253
C17orf58,0.0,7.3923497e-06,0.00012128497,-0.00016435905,0.001790676
PRSS57,-0.0,-5.3924955e-06,8.757478e-05,-0.0012939849,0.00010763603
ZNF554,0.0,0.0,0.0,-0.0,-0.0
RPL13A,0.0,-1.636006e-05,0.00014389039,-0.0014438567,0.0
TFPT,0.0,2.5998272e-06,4.8740225e-05,-0.0001372062,0.00070916815
NDUFA3,-0.0,5.9326826e-06,7.8770885e-05,-0.0,0.0011599611
