,median,mean,std,min,max
GNG4,0.0,0.0,0.0,-0.0,-0.0
SPOCK3,0.0,-1.4332179e-05,7.474683e-05,-0.0004355259,7.9047e-05
CAMK4,-0.0,4.6688914e-05,0.00021961438,-4.835327e-06,0.001368488
PARL,0.0,-9.179324e-08,6.157677e-07,-4.1306957e-06,0.0
SLC25A21,-0.0,-8.705215e-05,0.00046206,-0.002944837,0.00017210835
GABRA4,0.0,5.3647505e-06,0.00019356124,-0.00075705297,0.0010257666
MEDAG,0.0,0.00025593015,0.0017375797,-0.00013532388,0.011652181
RAD51B,-0.0,1.4793014e-05,7.445135e-05,-5.169584e-05,0.00036286193
LMO4,-0.0,1.6144759e-05,0.00010830227,-0.0,0.00072651415
PAIP1,0.0,-3.3441938e-06,3.907893e-05,-0.00023691282,0.000105806634
IQSEC3,-0.0,0.00025375525,0.0015713179,-0.00032730302,0.010469879
SEPTIN14,0.0,-6.9375346e-05,0.0004071913,-0.0026847997,0.00025263766
SNAP25,-0.0,-2.6834536e-05,0.00017586695,-0.0009172243,0.00033580288
ADAMTS18,0.0,-3.880248e-05,0.00031695366,-0.0015205742,0.0008705367
LRAT,-0.0,1.3914002e-05,8.675635e-05,-3.5551824e-05,0.00057549326
ANO3,-0.0,-3.758899e-05,0.00045309943,-0.002843226,0.0009786776
CDRT4,0.0,-3.6757403e-06,2.4657616e-05,-0.00016540832,-0.0
TVP23C,0.0,-2.7733022e-05,0.00018603876,-0.001247986,-0.0
TVP23C-CDRT4,0.0,-1.528453e-05,0.00010253175,-0.00068780384,-0.0
NALF2,-0.0,-7.733313e-06,5.696645e-05,-0.00038006663,3.2067524e-05
CIAPIN1,0.0,0.0,0.0,0.0,0.0
COQ9,0.0,5.9515573e-06,0.00021014338,-0.00083677174,0.0011154988
NMNAT3,0.0,-0.00011967176,0.00083806965,-0.0056144483,0.00011543131
ASTN2,-0.0,0.0003275059,0.002049762,-0.0028359892,0.013281153
CLSTN2,0.0,-2.8663111e-05,0.00021843749,-0.0014287343,0.0002889078
FGF21,-0.0,-2.7273145e-05,0.00018295384,-0.0012272915,-0.0
FUT1,-0.0,1.900285e-05,0.00017091863,-0.00047006633,0.0007660152
PHACTR1,0.0,3.762538e-05,0.00013563885,0.0,0.00069835025
ZNF568,-0.0,0.0001807076,0.0008443935,-0.0010244022,0.0040271305
WWOX,0.0,-0.000114034665,0.000568006,-0.0035070712,0.00091203646
NCAM2,0.0,3.322776e-05,0.00049097225,-0.0013102236,0.002586734
ZNF385D,-0.0,-5.6160575e-06,4.2741678e-05,-0.00012895533,0.00018213424
DTNBP1,-0.0,5.3210224e-06,9.183233e-05,-0.0002948048,0.0005342508
VPS13B,0.0,-0.00021445227,0.001189876,-0.0063096546,0.0021857661
SYCP1,-0.0,1.2869297e-05,0.00013852837,-0.00032128632,0.0007156467
PCDH7,0.0,0.000676517,0.0040382175,-0.00055246544,0.02705786
GBP7,0.0,1.495696e-06,2.0601456e-05,-5.720416e-05,0.00012451048
AK8,-0.0,1.067718e-05,0.0002426102,-0.0010004163,0.0012367994
CHIC1,0.0,-5.832956e-06,3.9128623e-05,-0.00026248302,0.0
NAP1L1,0.0,6.99085e-06,5.903159e-05,-0.00014318824,0.0003610328
FNIP2,0.0,2.6982586e-06,2.349239e-05,-6.095171e-05,0.00010929311
MPV17L2,0.0,-1.7113261e-05,0.00010342046,-0.0006910461,-0.0
MMP26,-0.0,-5.8626574e-05,0.0006367878,-0.0028773902,0.001344951
ALDH1A2,0.0,3.400329e-05,0.00022194503,-0.00051451667,0.0012736449
TMCO3,-0.0,-9.862762e-06,4.82547e-05,-0.00029479602,0.0
TRPM3,-0.0,-0.00011468241,0.00072553067,-0.0036658808,0.0020810412
NTM,-0.0,1.669717e-05,0.000117340634,-0.00014715093,0.0007551229
ZGPAT,0.0,0.00015267807,0.0007446692,-3.1457235e-05,0.004800079
RAP1GAP,-0.0,-2.067703e-06,4.746604e-05,-0.00027870724,0.0001398024
ELAVL4,-0.0,8.403081e-05,0.001555716,-0.0042737094,0.009301879
IL1RAPL2,0.0,-0.00034992953,0.0022238258,-0.014756101,0.00065371976
SCUBE1,-0.0,-4.8622987e-05,0.00031012428,-0.0019242362,0.0005553674
PEAK1,-0.0,-6.1333453e-06,5.5771994e-05,-0.00024281729,0.00021765698
GAS6,-0.0,4.845892e-06,0.00011736501,-0.00034904658,0.0006154634
IGFBP7,-0.0,-9.587859e-06,3.6943336e-05,-0.00018955319,0.0
CPQ,0.0,4.49901e-06,2.5789983e-05,-3.1611744e-05,0.00015604225
LHFPL6,-0.0,0.0,0.0,-0.0,-0.0
FAM177A1,-0.0,1.8401322e-05,9.69762e-05,-9.768241e-06,0.0006397317
UBASH3B,0.0,6.886257e-05,0.00049893284,-0.00015567704,0.0033374836
ACSM2A,0.0,6.934822e-06,0.00030222003,-0.0014403602,0.0012966894
CACNA2D2,0.0,1.3141803e-06,4.4720993e-05,-0.00013692392,0.00022457147
TRIO,-0.0,-6.552649e-05,0.00021114566,-0.001251549,3.4226254e-05
WDPCP,-0.0,2.2481672e-05,0.00012992887,-0.000118512915,0.000828372
CNTN4,-0.0,-1.8850244e-07,4.9891543e-05,-0.00018365115,0.000185554
SGMS1,-0.0,-2.7847113e-06,3.2916574e-05,-0.00020664901,5.2976324e-05
GABPB2,0.0,3.2282894e-06,6.2896666e-05,-0.00024575097,0.00033278763
ITGB2,0.0,-5.8643214e-05,0.00030977477,-0.0017959976,0.00025874597
GYPB,-0.0,-4.981799e-06,2.1744585e-05,-0.00013860188,-0.0
DDR2,0.0,-2.6605832e-05,0.0003403999,-0.0013796957,0.0012798659
MEIS2,-0.0,2.2024064e-05,0.00012418062,-0.00017030911,0.0007871739
FLT3,-0.0,-7.9222336e-05,0.00038708854,-0.0020425671,0.00087085046
DPP6,0.0,-2.2454517e-05,0.00019878033,-0.00093851925,0.0004307886
TMPO,-0.0,1.4008013e-05,0.0003884384,-0.0018631616,0.0015038504
CRISPLD2,0.0,5.142719e-06,2.5990554e-05,-0.0,0.00016117739
BLM,-0.0,-6.3904426e-06,0.00015953068,-0.0006065678,0.00045096458
ADAM17,0.0,-3.544203e-05,0.00019618122,-0.0012139598,0.00031534393
IQCK,-0.0,-1.2947754e-06,8.685617e-06,-5.8264894e-05,0.0
CHRM3,-0.0,1.29991395e-05,6.414649e-05,-8.387921e-05,0.0003119831
PTPRN2,0.0,-2.2398805e-05,0.00011385201,-0.00069984637,5.9684025e-05
PCSK5,-0.0,4.3739765e-05,0.00035440884,-0.0008221264,0.0020559018
FAM47E-STBD1,-0.0,-2.5370164e-06,3.211979e-05,-0.000130291,0.00012759898
FAM47E,0.0,-3.3281005e-06,2.2325563e-05,-0.00014976453,0.0
STBD1,0.0,-1.646417e-05,8.050981e-05,-0.00040539753,2.8181652e-05
THSD7B,-0.0,-0.00017633715,0.0015835407,-0.006896443,0.0034670613
MYO16,-0.0,3.9933253e-05,0.00075843645,-0.0024716982,0.0034440376
OLFML2A,-0.0,5.373636e-05,0.00050496525,-0.0005944465,0.0032663113
DMD,-0.0,-5.6262055e-05,0.0011228521,-0.0044857212,0.0050361543
COL24A1,0.0,-3.850012e-05,0.00066806393,-0.004049467,0.0014470003
KRTAP20-3,-0.0,0.0,0.0,0.0,0.0
DGKG,-0.0,-8.175632e-05,0.00041324995,-0.0026952843,0.00015190574
HYDIN,0.0,-2.3532015e-05,9.814281e-05,-0.0004950879,3.737755e-05
TMC1,0.0,0.00026401994,0.0016177068,-0.0008172446,0.010114308
C2orf72,-0.0,0.0,0.0,0.0,0.0
MAGED1,-0.0,-6.474112e-06,3.525399e-05,-0.00022973065,-0.0
SH3D19,0.0,6.926814e-06,0.000106431944,-0.00040151257,0.00042137422
EDA,0.0,1.9817962e-06,0.00026031607,-0.0010099937,0.0012741254
NCKAP5,-0.0,0.0008056774,0.0031150556,-0.0010450905,0.020224418
SNX13,0.0,0.00023618547,0.0016982817,-0.00055996515,0.011360441
DSCAM,-0.0,-0.0003803784,0.001621323,-0.008660126,0.0022275706
THSD7A,-0.0,-8.2386454e-05,0.0007457171,-0.003822594,0.0014280693
ZFHX3,0.0,-0.000102912694,0.00072316075,-0.0028894066,0.0025664852
FTCDNL1,-0.0,0.0,0.0,-0.0,-0.0
CREM,-0.0,-1.0197133e-06,6.8404447e-06,-4.5887096e-05,-0.0
SPRED2,0.0,-3.0948453e-05,0.00014136489,-0.0006680634,0.00023376632
SORCS3,0.0,7.1114214e-06,0.0001809314,-0.00046519728,0.0010008076
SLC9A9,0.0,5.002363e-05,0.00032853257,-0.00072980864,0.0019415327
PCDH11Y,-0.0,6.301011e-06,4.226849e-05,-0.0,0.0002835455
APBA1,0.0,1.2963189e-05,6.0819002e-05,-0.0,0.0003009198
CNBD1,0.0,-1.2642979e-05,0.00045011847,-0.0018671378,0.0017171998
ITGBL1,-0.0,0.00019124296,0.0013820281,-0.00091553474,0.009203887
ARMC3,-0.0,5.3386888e-05,0.0010951642,-0.004083407,0.0060047316
CNTNAP2,-0.0,-3.0574716e-05,0.001349679,-0.0067561273,0.0034091072
IQUB,0.0,1.3024438e-05,0.00010244833,-9.057746e-05,0.000667897
DPYD,-0.0,6.463798e-06,5.0344534e-05,-0.00010786633,0.00030489222
GAB2,0.0,-2.5674847e-06,5.2020136e-05,-0.0002951398,0.00017960298
MAGI3,0.0,-9.38197e-05,0.0004117938,-0.0021978908,8.2745726e-05
FANK1,-0.0,3.5841736e-06,5.2691164e-05,-0.00015358994,0.00031487775
DCDC1,0.0,-0.00020804598,0.001632209,-0.010650986,0.0018567387
MYO3B,-0.0,9.475635e-05,0.00052139,-0.0016657346,0.0022833955
MAPK10,0.0,0.00015814899,0.001113006,-0.00022183738,0.0074544796
ABLIM2,0.0,9.725685e-07,0.00013218747,-0.00045617623,0.0006243939
ABLIM1,0.0,4.229767e-06,4.3760538e-05,-0.00017347359,0.00020271416
TRMT9B,0.0,0.00016727694,0.0010876543,-9.5429394e-05,0.0072969613
SEMA3E,0.0,-7.092213e-06,7.2303366e-05,-0.00046435607,0.00012593027
RAB6B,0.0,-4.7701205e-06,0.00011420685,-0.00064181036,0.00035482214
GRM1,-0.0,-0.0002554527,0.00216743,-0.013747006,0.0036661709
HMCN1,0.0,0.00010400398,0.0008276334,-0.0010301184,0.0048060743
COPZ1,-0.0,-1.2736353e-07,8.5438074e-07,-5.731359e-06,0.0
KIF13A,-0.0,1.0070981e-05,0.00019177515,-0.00066655566,0.000985754
