,median,mean,std,min,max
Bin_2853,9.2931705e-06,2.6077396e-05,3.2993423e-05,0.0,9.873584e-05
Bin_2854,1.0262404e-06,5.0561307e-06,7.110427e-06,-1.3873367e-07,2.065767e-05
Bin_2855,-5.220403e-06,-9.865046e-06,1.2997676e-05,-4.4137745e-05,8.622211e-07
Bin_2856,1.5916519e-06,7.864164e-06,1.1769227e-05,-2.893865e-07,4.611932e-05
Bin_2857,-1.6356495e-05,-1.7853221e-05,1.7151044e-05,-5.4906013e-05,-0.0
Bin_2858,4.1896246e-06,8.245823e-06,1.0967038e-05,-3.2394425e-06,3.584286e-05
Bin_2859,0.0,2.750366e-06,6.6389734e-06,-6.187659e-06,2.0327585e-05
Bin_2860,1.8082594e-06,6.302244e-06,9.707403e-06,0.0,3.1439915e-05
Bin_2861,-2.4883084e-07,-8.11592e-06,2.0025818e-05,-7.986455e-05,6.4352203e-06
Bin_2862,-1.0588015e-07,-8.334501e-07,1.0067739e-05,-1.59784e-05,3.3145487e-05
Bin_2863,4.1065423e-06,6.0602633e-06,6.9969e-06,0.0,2.1806456e-05
Bin_2864,0.0,-1.4267268e-08,5.3991903e-06,-1.2739721e-05,7.822328e-06
Bin_2865,2.7123213e-05,3.2803724e-05,3.0507628e-05,0.0,9.74579e-05
Bin_2866,7.822754e-06,1.1371363e-05,1.19943015e-05,0.0,3.4548062e-05
Bin_2867,-8.6150976e-07,-6.4586593e-06,1.5896021e-05,-5.8263762e-05,1.1075893e-05
Bin_2868,-2.4864937e-07,-1.2807644e-05,3.4685112e-05,-0.00013876546,1.5420095e-05
Bin_2869,-0.0,-6.049434e-06,1.3920812e-05,-4.4400633e-05,-0.0
Bin_2870,5.6991496e-07,-2.635425e-06,2.1880387e-05,-8.110581e-05,3.1906817e-05
Bin_2871,-0.0,-2.087013e-06,7.9163365e-06,-2.6584707e-05,5.1344628e-06
Bin_2872,0.0,5.914925e-06,2.1781902e-05,-6.2395484e-06,9.1310896e-05
Bin_2873,0.0,-2.7446745e-06,8.09513e-06,-2.3066095e-05,1.3693523e-05
Bin_2874,1.7890458e-06,1.1190978e-05,1.8591454e-05,-2.1989913e-06,6.8423564e-05
Bin_2875,0.0,-5.4449993e-06,4.9416507e-05,-0.00018941399,4.7006437e-05
Bin_2876,-1.2596145e-06,-8.244742e-06,1.370538e-05,-4.6325284e-05,-0.0
