,median,mean,std,min,max
Bin_339,-1.4279536e-05,-2.850464e-05,3.6828427e-05,-0.0001599437,3.7228126e-06
Bin_340,-2.0798809e-05,-3.2490167e-05,3.933501e-05,-0.00016468178,-0.0
Bin_341,-0.0,-3.165297e-06,9.695939e-06,-4.672011e-05,7.7777486e-07
Bin_342,2.483229e-05,3.7112048e-05,5.0355837e-05,-4.1026688e-06,0.0002668895
Bin_343,-0.0,0.0,0.0,-0.0,-0.0
Bin_344,-0.0,0.0,0.0,-0.0,-0.0
Bin_345,-6.2334248e-06,-2.288603e-05,3.591798e-05,-0.0001628087,-0.0
Bin_346,8.236599e-06,1.49112675e-05,2.2133716e-05,-1.5576063e-05,0.0001114637
Bin_347,0.0,2.0294844e-06,1.9976498e-05,-4.8680573e-05,7.5999145e-05
Bin_348,4.5209317e-06,1.8453069e-05,2.6606729e-05,-2.072358e-06,0.00013507313
Bin_349,-2.7649621e-06,-1.6658643e-05,4.8054222e-05,-0.0002457346,0.00010135258
Bin_350,5.568873e-06,2.0240723e-05,3.22996e-05,-2.6549892e-06,0.00018098658
Bin_351,-2.5227717e-05,-3.540767e-05,4.3154592e-05,-0.00021343747,-0.0
Bin_352,5.3895446e-06,1.9901036e-05,3.43604e-05,-6.089423e-05,0.00015114599
Bin_353,-8.562869e-06,-1.9542382e-05,2.5760684e-05,-0.00011840466,1.1350876e-05
Bin_354,1.4072559e-05,2.0726036e-05,3.1106905e-05,-5.5733202e-05,0.0001146462
Bin_355,-9.928226e-06,-2.4712686e-05,3.535337e-05,-0.00016580458,3.898879e-05
Bin_356,1.7469223e-05,2.6606062e-05,5.7207257e-05,-8.727516e-05,0.00035702327
Bin_357,-4.4618855e-06,-1.8743405e-05,4.115583e-05,-0.0002131446,4.338332e-05
Bin_358,2.2772006e-06,5.4058146e-06,2.4138086e-05,-0.000118125216,7.2604875e-05
Bin_359,2.0334392e-05,4.4272274e-05,8.556883e-05,-2.3275575e-06,0.0006728152
Bin_360,-3.9789957e-06,-3.605661e-05,0.00021729246,-0.0018729378,2.6659021e-05
Bin_361,-6.0671846e-07,-1.2380109e-05,2.6668322e-05,-0.00014335546,9.314754e-06
Bin_362,-3.5998528e-05,-5.5643817e-05,6.203786e-05,-0.0003267314,-0.0
Bin_363,7.594871e-06,1.2951351e-05,2.3042483e-05,-4.5081742e-05,9.4799085e-05
Bin_364,0.0,8.331974e-06,4.1937812e-05,-9.8906574e-05,0.00021843653
