,median,mean,std,min,max
Bin_144,-0.0,-2.0502694e-05,6.676129e-05,-0.00043774943,1.10318315e-05
Bin_145,0.0,1.2822166e-05,5.5899727e-05,-0.00011508929,0.0003596714
Bin_146,-0.0,-2.819868e-05,4.9987226e-05,-0.00022131616,6.1547216e-05
Bin_147,0.0,5.1754278e-06,2.795815e-05,-9.9078396e-05,0.0001360416
Bin_148,-0.0,-6.5942336e-06,2.4024373e-05,-0.00013807052,5.344314e-05
Bin_149,-0.0,-3.438717e-06,1.8948935e-05,-0.00013040539,7.3175856e-05
Bin_150,-0.0,-1.4760951e-05,8.990644e-05,-0.00052408717,0.00024766353
Bin_151,-0.0,-1.6560884e-05,3.610818e-05,-0.00021581288,8.16203e-06
Bin_152,-0.0,-1.68072e-05,4.2018506e-05,-0.00022145142,0.00011232047
Bin_153,0.0,4.4882322e-07,2.8804763e-05,-9.7952485e-05,9.977671e-05
Bin_154,0.0,7.0601513e-06,4.604004e-05,-9.9264515e-05,0.00023849333
Bin_155,0.0,-1.554113e-05,3.021914e-05,-0.00012200911,6.550903e-05
Bin_156,0.0,-1.6688997e-05,4.8030317e-05,-0.0002186064,7.571165e-05
Bin_157,-0.0,-2.1649548e-05,5.260305e-05,-0.00038865322,-0.0
Bin_158,0.0,8.450808e-06,4.185069e-05,-0.00011714669,0.0002456139
Bin_159,-0.0,-4.462153e-05,8.366629e-05,-0.0005809724,-0.0
Bin_160,0.0,-7.2633075e-06,3.1129795e-05,-0.0001197243,7.736062e-05
Bin_161,0.0,-1.1683067e-05,5.48021e-05,-0.0003023956,0.00016823233
Bin_162,0.0,-4.3127197e-06,2.3117916e-05,-0.00016580387,5.0425e-05
Bin_163,0.0,7.690853e-07,3.1552274e-05,-9.9816396e-05,0.000114362956
Bin_164,-0.0,-4.5497254e-05,9.510108e-05,-0.0003409942,0.00044917013
Bin_165,0.0,7.3163483e-06,5.8756083e-05,-0.00027709632,0.00026594618
Bin_166,-0.0,2.1810893e-05,6.0401962e-05,-3.359237e-05,0.00035584276
Bin_167,0.0,2.108586e-05,6.651935e-05,-5.7862406e-05,0.00038703086
Bin_168,0.0,1.9207222e-05,4.5125544e-05,-4.6149868e-05,0.00021686472
Bin_169,0.0,1.3412713e-05,3.827912e-05,-0.00013992774,0.0001774417
Bin_170,0.0,1.1305966e-05,3.2855234e-05,-0.00012405463,0.00011316708
Bin_171,0.0,-2.9410007e-06,4.6488796e-05,-0.00019323276,0.00022595921
Bin_172,-0.0,-1.9688514e-05,4.7451154e-05,-0.00026026712,5.0965515e-05
Bin_173,0.0,4.7829135e-06,6.655117e-05,-0.00028710318,0.00030906784
Bin_174,0.0,9.71019e-06,4.9092938e-05,-0.00023115696,0.00021421541
Bin_175,0.0,1.0717275e-05,3.0457026e-05,-0.000118512435,0.00013913632
Bin_176,-0.0,5.702889e-06,2.2792821e-05,-8.662777e-05,0.00010496464
