,Ovary-AdenoCA,CNS-PiloAstro,Liver-HCC,Panc-Endocrine,Kidney-RCC,Prost-AdenoCA,Thy-AdenoCA,ColoRect-AdenoCA,Lymph-BNHL,Uterus-AdenoCA,Breast-AdenoCA,Lung-AdenoCA,Panc-AdenoCA,Eso-AdenoCA,Head-SCC,CNS-Medullo,CNS-GBM,Skin-Melanoma,Lymph-CLL,Kidney-ChRCC,Stomach-AdenoCA,Lung-SCC,Bone-Osteosarc,Myeloid-MPN
Bin_2435,0.12857142857142856,0.0,0.01818181818181818,0.2146118721461187,0.013513513513513514,0.0,0.0,0.0,0.15354330708661418,0.0,0.029069767441860465,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2436,0.2714285714285714,0.04,0.03636363636363636,0.0547945205479452,0.02702702702702703,0.010752688172043012,0.1111111111111111,0.0,0.17716535433070865,0.0,0.622093023255814,0.0,0.12790697674418605,0.0,0.18181818181818182,0.375,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2437,0.4,0.22,0.14545454545454545,0.0502283105022831,0.04054054054054054,0.010752688172043012,0.5,0.0,0.2559055118110236,0.036036036036036036,0.8895348837209303,0.0,0.12790697674418605,0.03614457831325301,0.2727272727272727,0.5833333333333334,0.24210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2438,0.12857142857142856,0.0,0.03636363636363636,0.2009132420091324,0.04054054054054054,0.0,0.16666666666666666,0.0,0.0984251968503937,0.0,0.005813953488372093,0.0,0.0,0.0,0.09090909090909091,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2439,0.21428571428571427,0.02,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.027559055118110236,0.018018018018018018,0.23837209302325582,0.0,0.05813953488372093,0.0,0.0,0.20833333333333334,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2440,0.2857142857142857,0.04,0.05454545454545454,0.1095890410958904,0.0,0.021505376344086023,0.0,0.0,0.05511811023622047,0.036036036036036036,0.313953488372093,0.0,0.011627906976744186,0.0,0.2727272727272727,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2441,0.014285714285714285,0.0,0.0,0.0136986301369863,0.02702702702702703,0.043010752688172046,0.0,0.0,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2442,0.02857142857142857,0.0,0.01818181818181818,0.1689497716894977,0.0,0.010752688172043012,0.3888888888888889,0.0,0.051181102362204724,0.0,0.32558139534883723,0.0,0.05813953488372093,0.0,0.0,0.08333333333333333,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2443,0.24285714285714285,0.06,0.05454545454545454,0.3744292237442922,0.0,0.0,0.4444444444444444,0.0,0.18503937007874016,0.018018018018018018,0.8197674418604651,0.1111111111111111,0.13953488372093023,0.012048192771084338,0.2727272727272727,0.0,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2444,0.37142857142857144,0.22,0.18181818181818182,0.5342465753424658,0.14864864864864866,0.010752688172043012,0.2777777777777778,0.0,0.2992125984251969,0.05405405405405406,0.7732558139534884,0.0,0.05813953488372093,0.024096385542168676,0.18181818181818182,0.08333333333333333,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2445,0.35714285714285715,0.24,0.01818181818181818,0.1461187214611872,0.0,0.03225806451612903,0.4444444444444444,0.0,0.05511811023622047,0.1891891891891892,0.8895348837209303,0.0,0.1511627906976744,0.060240963855421686,0.2727272727272727,0.5416666666666666,0.35789473684210527,0.0425531914893617,0.0,0.0,0.0,0.0,0.04819277108433735,0.0
Bin_2446,0.0,0.0,0.0,0.1324200913242009,0.013513513513513514,0.0,0.3333333333333333,0.0,0.06692913385826772,0.02702702702702703,0.05232558139534884,0.0,0.023255813953488372,0.0,0.0,0.08333333333333333,0.042105263157894736,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2457,0.0,0.0,0.10909090909090909,0.0091324200913242,0.06756756756756757,0.021505376344086023,0.4444444444444444,0.0,0.0984251968503937,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.16666666666666666,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2458,0.2571428571428571,0.0,0.01818181818181818,0.2054794520547945,0.06756756756756757,0.0,0.1111111111111111,0.0,0.16929133858267717,0.009009009009009009,0.5581395348837209,0.1111111111111111,0.09302325581395349,0.0,0.36363636363636365,0.08333333333333333,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2459,0.2714285714285714,0.06,0.07272727272727272,0.1141552511415525,0.013513513513513514,0.010752688172043012,0.4444444444444444,0.0,0.12992125984251968,0.009009009009009009,0.8023255813953488,0.0,0.1511627906976744,0.012048192771084338,0.18181818181818182,0.2916666666666667,0.10526315789473684,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2460,0.14285714285714285,0.0,0.01818181818181818,0.1689497716894977,0.013513513513513514,0.021505376344086023,0.3888888888888889,0.0,0.09055118110236221,0.02702702702702703,0.8255813953488372,0.0,0.1511627906976744,0.0,0.45454545454545453,0.041666666666666664,0.15789473684210525,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2461,0.24285714285714285,0.08,0.07272727272727272,0.1415525114155251,0.04054054054054054,0.010752688172043012,0.05555555555555555,0.0,0.12992125984251968,0.02702702702702703,0.7674418604651163,0.0,0.13953488372093023,0.0,0.5454545454545454,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2462,0.3142857142857143,0.0,0.07272727272727272,0.0730593607305936,0.013513513513513514,0.021505376344086023,0.3888888888888889,0.0,0.1141732283464567,0.018018018018018018,0.8488372093023255,0.0,0.1511627906976744,0.012048192771084338,0.36363636363636365,0.4166666666666667,0.28421052631578947,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2463,0.21428571428571427,0.2,0.05454545454545454,0.0547945205479452,0.0,0.053763440860215055,0.4444444444444444,0.0,0.1141732283464567,0.08108108108108109,0.6802325581395349,0.0,0.12790697674418605,0.04819277108433735,0.36363636363636365,0.4583333333333333,0.2631578947368421,0.0425531914893617,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2464,0.07142857142857142,0.0,0.03636363636363636,0.1095890410958904,0.02702702702702703,0.021505376344086023,0.2777777777777778,0.0,0.07086614173228346,0.04504504504504504,0.5174418604651163,0.0,0.10465116279069768,0.0,0.2727272727272727,0.08333333333333333,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2465,0.0,0.0,0.07272727272727272,0.0410958904109589,0.05405405405405406,0.010752688172043012,0.3888888888888889,0.0,0.1141732283464567,0.018018018018018018,0.1686046511627907,0.0,0.046511627906976744,0.024096385542168676,0.0,0.3333333333333333,0.23157894736842105,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2466,0.15714285714285714,0.0,0.05454545454545454,0.0502283105022831,0.013513513513513514,0.0,0.1111111111111111,0.0,0.08267716535433071,0.0,0.029069767441860465,0.0,0.03488372093023256,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2467,0.0,0.0,0.03636363636363636,0.1095890410958904,0.14864864864864866,0.010752688172043012,0.16666666666666666,0.0,0.1377952755905512,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2468,0.0,0.0,0.01818181818181818,0.0730593607305936,0.0,0.0,0.4444444444444444,0.0,0.011811023622047244,0.02702702702702703,0.5523255813953488,0.0,0.11627906976744186,0.0,0.09090909090909091,0.25,0.21052631578947367,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2469,0.02857142857142857,0.02,0.03636363636363636,0.136986301369863,0.013513513513513514,0.021505376344086023,0.4444444444444444,0.0,0.08661417322834646,0.02702702702702703,0.5988372093023255,0.0,0.13953488372093023,0.0,0.36363636363636365,0.375,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2470,0.14285714285714285,0.1,0.16363636363636364,0.2922374429223744,0.06756756756756757,0.010752688172043012,0.5,0.0,0.2755905511811024,0.018018018018018018,0.8895348837209303,0.0,0.1511627906976744,0.12048192771084337,0.36363636363636365,0.5,0.3368421052631579,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2471,0.11428571428571428,0.08,0.01818181818181818,0.7031963470319634,0.12162162162162163,0.0,0.4444444444444444,0.0,0.2992125984251969,0.09009009009009009,0.6104651162790697,0.0,0.1511627906976744,0.0963855421686747,0.2727272727272727,0.16666666666666666,0.43157894736842106,0.02127659574468085,0.0,0.0,0.0,0.0,0.060240963855421686,0.0
Bin_2472,0.2,0.0,0.0,0.3013698630136986,0.013513513513513514,0.0,0.5,0.0,0.16535433070866143,0.009009009009009009,0.9186046511627907,0.0,0.1511627906976744,0.060240963855421686,0.36363636363636365,0.08333333333333333,0.3263157894736842,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2473,0.11428571428571428,0.02,0.01818181818181818,0.1917808219178082,0.013513513513513514,0.021505376344086023,0.5,0.0,0.10236220472440945,0.0990990990990991,0.8895348837209303,0.0,0.1511627906976744,0.12048192771084337,0.2727272727272727,0.5416666666666666,0.43157894736842106,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2474,0.0,0.02,0.01818181818181818,0.0365296803652968,0.0,0.0,0.5,0.0,0.1889763779527559,0.009009009009009009,0.7267441860465116,0.0,0.13953488372093023,0.1686746987951807,0.0,0.25,0.3684210526315789,0.0425531914893617,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2475,0.11428571428571428,0.02,0.01818181818181818,0.0045662100456621,0.02702702702702703,0.010752688172043012,0.4444444444444444,0.0,0.20078740157480315,0.0,0.6744186046511628,0.0,0.1511627906976744,0.012048192771084338,0.36363636363636365,0.20833333333333334,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2476,0.08571428571428572,0.0,0.09090909090909091,0.0,0.013513513513513514,0.043010752688172046,0.5,0.0,0.10236220472440945,0.018018018018018018,0.8604651162790697,0.0,0.1511627906976744,0.0,0.18181818181818182,0.25,0.24210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2477,0.2714285714285714,0.0,0.07272727272727272,0.136986301369863,0.0,0.010752688172043012,0.4444444444444444,0.0,0.09448818897637795,0.02702702702702703,0.6802325581395349,0.0,0.12790697674418605,0.0,0.36363636363636365,0.125,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2478,0.0,0.0,0.0,0.0045662100456621,0.0,0.053763440860215055,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.18181818181818182,0.125,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2479,0.014285714285714285,0.0,0.0,0.0593607305936073,0.05405405405405406,0.0,0.2222222222222222,0.0,0.1062992125984252,0.009009009009009009,0.029069767441860465,0.0,0.08139534883720931,0.0,0.18181818181818182,0.041666666666666664,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2480,0.15714285714285714,0.06,0.01818181818181818,0.0045662100456621,0.013513513513513514,0.043010752688172046,0.05555555555555555,0.0,0.05905511811023622,0.009009009009009009,0.5523255813953488,0.0,0.11627906976744186,0.0,0.18181818181818182,0.16666666666666666,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2481,0.17142857142857143,0.0,0.0,0.091324200913242,0.0,0.010752688172043012,0.3333333333333333,0.0,0.01968503937007874,0.0,0.6569767441860465,0.1111111111111111,0.11627906976744186,0.012048192771084338,0.18181818181818182,0.041666666666666664,0.11578947368421053,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2482,0.0,0.0,0.01818181818181818,0.0045662100456621,0.0,0.021505376344086023,0.3888888888888889,0.0,0.027559055118110236,0.009009009009009009,0.4127906976744186,0.0,0.12790697674418605,0.0,0.18181818181818182,0.2916666666666667,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2483,0.04285714285714286,0.0,0.05454545454545454,0.0593607305936073,0.013513513513513514,0.0,0.0,0.0,0.1220472440944882,0.0,0.16279069767441862,0.0,0.03488372093023256,0.0,0.18181818181818182,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2484,0.2857142857142857,0.0,0.07272727272727272,0.0045662100456621,0.0,0.010752688172043012,0.3888888888888889,0.0,0.16141732283464566,0.009009009009009009,0.8197674418604651,0.0,0.1511627906976744,0.024096385542168676,0.2727272727272727,0.20833333333333334,0.22105263157894736,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2485,0.17142857142857143,0.0,0.01818181818181818,0.1232876712328767,0.0,0.021505376344086023,0.2777777777777778,0.0,0.023622047244094488,0.036036036036036036,0.6744186046511628,0.0,0.12790697674418605,0.0,0.36363636363636365,0.041666666666666664,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2486,0.014285714285714285,0.0,0.01818181818181818,0.0776255707762557,0.05405405405405406,0.043010752688172046,0.2777777777777778,0.0,0.11811023622047244,0.02702702702702703,0.7558139534883721,0.0,0.13953488372093023,0.0,0.36363636363636365,0.2916666666666667,0.16842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2487,0.21428571428571427,0.04,0.05454545454545454,0.0867579908675799,0.013513513513513514,0.021505376344086023,0.3888888888888889,0.0,0.15748031496062992,0.036036036036036036,0.8313953488372093,0.0,0.13953488372093023,0.0,0.36363636363636365,0.4583333333333333,0.24210526315789474,0.0425531914893617,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2488,0.08571428571428572,0.0,0.01818181818181818,0.0045662100456621,0.02702702702702703,0.021505376344086023,0.16666666666666666,0.0,0.06299212598425197,0.009009009009009009,0.6802325581395349,0.0,0.13953488372093023,0.0,0.36363636363636365,0.08333333333333333,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2489,0.1,0.0,0.0,0.0045662100456621,0.0,0.0,0.3888888888888889,0.0,0.011811023622047244,0.0,0.8546511627906976,0.0,0.1511627906976744,0.012048192771084338,0.36363636363636365,0.25,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2490,0.21428571428571427,0.16,0.05454545454545454,0.0502283105022831,0.0,0.043010752688172046,0.3888888888888889,0.0,0.1377952755905512,0.10810810810810811,0.7965116279069767,0.0,0.11627906976744186,0.0,0.18181818181818182,0.20833333333333334,0.16842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2491,0.15714285714285714,0.06,0.01818181818181818,0.0273972602739726,0.06756756756756757,0.03225806451612903,0.0,0.0,0.11023622047244094,0.02702702702702703,0.5232558139534884,0.0,0.05813953488372093,0.012048192771084338,0.36363636363636365,0.20833333333333334,0.021052631578947368,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2492,0.02857142857142857,0.0,0.01818181818181818,0.0182648401826484,0.0,0.021505376344086023,0.16666666666666666,0.0,0.003937007874015748,0.009009009009009009,0.1569767441860465,0.0,0.08139534883720931,0.012048192771084338,0.18181818181818182,0.16666666666666666,0.08421052631578947,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2493,0.02857142857142857,0.0,0.0,0.1187214611872146,0.0,0.03225806451612903,0.5,0.0,0.0,0.02702702702702703,0.8372093023255814,0.0,0.1511627906976744,0.03614457831325301,0.36363636363636365,0.375,0.25263157894736843,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2494,0.1,0.12,0.01818181818181818,0.0045662100456621,0.0,0.03225806451612903,0.0,0.0,0.0,0.06306306306306306,0.6046511627906976,0.0,0.11627906976744186,0.0,0.18181818181818182,0.4583333333333333,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2495,0.0,0.0,0.03636363636363636,0.1004566210045662,0.08108108108108109,0.03225806451612903,0.2222222222222222,0.0,0.05905511811023622,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.041666666666666664,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2496,0.2,0.0,0.09090909090909091,0.1780821917808219,0.10810810810810811,0.0,0.2777777777777778,0.0,0.14960629921259844,0.009009009009009009,0.42441860465116277,0.0,0.09302325581395349,0.024096385542168676,0.09090909090909091,0.2916666666666667,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2497,0.3142857142857143,0.16,0.05454545454545454,0.1689497716894977,0.02702702702702703,0.03225806451612903,0.4444444444444444,0.0,0.1968503937007874,0.04504504504504504,0.8546511627906976,0.0,0.12790697674418605,0.012048192771084338,0.2727272727272727,0.25,0.2736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2498,0.18571428571428572,0.0,0.03636363636363636,0.1461187214611872,0.04054054054054054,0.0,0.3888888888888889,0.0,0.06299212598425197,0.036036036036036036,0.7674418604651163,0.0,0.12790697674418605,0.012048192771084338,0.18181818181818182,0.125,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2499,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.1111111111111111,0.0,0.0,0.018018018018018018,0.0872093023255814,0.0,0.011627906976744186,0.0,0.0,0.041666666666666664,0.22105263157894736,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2500,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.09883720930232558,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2501,0.014285714285714285,0.0,0.0,0.0136986301369863,0.013513513513513514,0.021505376344086023,0.2777777777777778,0.0,0.0,0.02702702702702703,0.36046511627906974,0.0,0.10465116279069768,0.0,0.2727272727272727,0.08333333333333333,0.1368421052631579,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2502,0.14285714285714285,0.0,0.01818181818181818,0.1095890410958904,0.0,0.010752688172043012,0.3333333333333333,0.0,0.08267716535433071,0.018018018018018018,0.47093023255813954,0.0,0.11627906976744186,0.0,0.36363636363636365,0.041666666666666664,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2503,0.3142857142857143,0.0,0.01818181818181818,0.0273972602739726,0.0,0.0,0.2222222222222222,0.0,0.04330708661417323,0.0,0.5406976744186046,0.0,0.13953488372093023,0.0,0.18181818181818182,0.125,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2504,0.11428571428571428,0.0,0.0,0.0273972602739726,0.0,0.010752688172043012,0.05555555555555555,0.0,0.05511811023622047,0.0,0.11046511627906977,0.0,0.03488372093023256,0.0,0.18181818181818182,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2505,0.21428571428571427,0.02,0.0,0.0319634703196347,0.04054054054054054,0.03225806451612903,0.0,0.0,0.06692913385826772,0.02702702702702703,0.37209302325581395,0.0,0.05813953488372093,0.0,0.36363636363636365,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2506,0.2,0.0,0.01818181818181818,0.0410958904109589,0.013513513513513514,0.010752688172043012,0.05555555555555555,0.0,0.11023622047244094,0.009009009009009009,0.5465116279069767,0.0,0.10465116279069768,0.0,0.2727272727272727,0.08333333333333333,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2507,0.21428571428571427,0.02,0.0,0.1050228310502283,0.013513513513513514,0.021505376344086023,0.0,0.0,0.1141732283464567,0.02702702702702703,0.3313953488372093,0.0,0.06976744186046512,0.0,0.36363636363636365,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2508,0.2714285714285714,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.011811023622047244,0.036036036036036036,0.7034883720930233,0.1111111111111111,0.1511627906976744,0.0,0.18181818181818182,0.25,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2509,0.17142857142857143,0.04,0.01818181818181818,0.1187214611872146,0.04054054054054054,0.053763440860215055,0.0,0.0,0.03543307086614173,0.0,0.1744186046511628,0.0,0.0,0.0,0.36363636363636365,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2510,0.0,0.0,0.09090909090909091,0.0,0.02702702702702703,0.021505376344086023,0.16666666666666666,0.0,0.027559055118110236,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2511,0.18571428571428572,0.04,0.05454545454545454,0.0867579908675799,0.12162162162162163,0.043010752688172046,0.0,0.0,0.18503937007874016,0.0,0.011627906976744186,0.0,0.0,0.0,0.36363636363636365,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2512,0.2,0.1,0.03636363636363636,0.0273972602739726,0.02702702702702703,0.043010752688172046,0.3888888888888889,0.0,0.06692913385826772,0.04504504504504504,0.75,0.0,0.13953488372093023,0.0,0.2727272727272727,0.5,0.28421052631578947,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2513,0.02857142857142857,0.0,0.05454545454545454,0.0776255707762557,0.04054054054054054,0.043010752688172046,0.3888888888888889,0.0,0.1141732283464567,0.02702702702702703,0.5697674418604651,0.0,0.09302325581395349,0.0,0.2727272727272727,0.25,0.2,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2514,0.18571428571428572,0.02,0.09090909090909091,0.0319634703196347,0.0,0.0,0.3888888888888889,0.0,0.08661417322834646,0.02702702702702703,0.686046511627907,0.0,0.1511627906976744,0.0,0.36363636363636365,0.4166666666666667,0.15789473684210525,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
